Iteration,Visibility,Phase_Jitter,BitFlip,Noise,S_Value,is_Quantum_Advantage,is_Elite
18270,0.945262267,3.686310857,0.002895548,0.014680747,2.828426531,1,1
18271,0.946057675,3.728233923,0.002863207,0.014254855,2.82842592,1,1
18272,0.945331788,3.767969024,0.002658858,0.014350885,2.828427031,1,1
18273,0.946438849,3.700460532,0.002598344,0.014464577,2.828426777,1,1
18274,0.94555019,3.764509516,0.002634904,0.014510064,2.828427012,1,1
18275,0.945404217,3.768852574,0.002711256,0.014762583,2.828425952,1,1
18276,0.945775683,3.708777923,0.002449342,0.014918464,2.828427024,1,1
18277,0.946243452,3.695876962,0.002869677,0.015296505,2.828426899,1,1
18278,0.947097715,3.644792529,0.003062977,0.015182481,2.828427039,1,1
18279,0.947453458,3.57275418,0.002808491,0.014979831,2.828426543,1,1
18280,0.947350737,3.569278592,0.002889703,0.015172193,2.828427056,1,1
18281,0.948322348,3.602373044,0.002789916,0.014957268,2.828427006,1,1
18282,0.949582599,3.637697615,0.003054297,0.015065076,2.828427065,1,1
18283,0.948134613,3.663066385,0.003430165,0.015542759,2.82842664,1,1
18284,0.948078845,3.634935593,0.003554015,0.015518375,2.828426578,1,1
18285,0.946114239,3.541208684,0.003478572,0.015939533,2.828427014,1,1
18286,0.945529509,3.603400543,0.003258328,0.015637698,2.828426979,1,1
18287,0.945602156,3.589769691,0.003276265,0.015744271,2.828427092,1,1
18288,0.945225506,3.617269505,0.003280433,0.015415682,2.828427098,1,1
18289,0.943569456,3.620759407,0.002908599,0.015157628,2.828426589,1,1
18290,0.942931888,3.61367209,0.002835645,0.015071034,2.828427023,1,1
18291,0.944282706,3.643272013,0.003029023,0.0148713,2.828426671,1,1
18292,0.945971214,3.578908976,0.003123951,0.014713644,2.82842667,1,1
18293,0.944751503,3.547761952,0.0032418,0.014436523,2.828425747,1,1
18294,0.943742732,3.44921919,0.003558278,0.014794686,2.82842579,1,1
18295,0.942574504,3.506733999,0.003622633,0.014649411,2.828426243,1,1
18296,0.942506591,3.463917256,0.003249331,0.014641761,2.828426887,1,1
18297,0.942089652,3.506684612,0.003575043,0.014938546,2.828426761,1,1
18298,0.943874558,3.497464713,0.003800187,0.015209449,2.828426679,1,1
18299,0.945246414,3.511731184,0.003388202,0.015307008,2.828426829,1,1
18300,0.946769393,3.58759522,0.003444071,0.015392821,2.828426392,1,1
18301,0.947776737,3.61530677,0.002993549,0.015499645,2.828427085,1,1
18302,0.946650155,3.604895205,0.002551302,0.015185819,2.828426727,1,1
18303,0.948199743,3.601436287,0.002624094,0.015444256,2.828425489,1,1
18304,0.94916127,3.563899916,0.002207947,0.015350575,2.828426716,1,1
18305,0.948013678,3.575473567,0.002120634,0.015297547,2.828425982,1,1
18306,0.940778766,14.08146028,0.01766971,0.006533736,2.828426543,1,1
18307,0.941285283,13.94208247,0.017645351,0.006467984,2.828421965,1,1
18308,0.938541739,14.03151328,0.018054968,0.006850988,2.828423514,1,1
18309,0.996222652,32.49089515,0.02847563,0.042040807,2.82842361,1,1
18310,0.99533232,32.4482336,0.028241433,0.041779711,2.828425004,1,1
18311,0.991967218,32.43104326,0.028132605,0.041948004,2.828426879,1,1
18312,0.940135401,31.76379817,0.034931293,0.033270469,2.828426875,1,1
18313,0.99240446,22.1706448,0.020284662,0.024651622,2.828426029,1,1
18314,0.992693332,22.12438481,0.020382707,0.024375254,2.828421566,1,1
18315,0.990237481,22.2056195,0.020260293,0.024529485,2.828425377,1,1
18316,0.989423846,22.20643756,0.020732604,0.024474049,2.828425389,1,1
18317,0.991345805,22.1969085,0.020764013,0.024514196,2.828426807,1,1
18318,0.99091345,22.10855693,0.020700819,0.024723517,2.828426504,1,1
18319,0.991737241,22.12516442,0.020743381,0.02481981,2.828423655,1,1
18320,0.992137947,22.02309564,0.020594422,0.02515649,2.828419935,1,1
18321,0.956947092,11.5493212,0.024823198,0.042961149,2.828424089,1,1
18322,0.958590048,11.52861312,0.024599468,0.042880544,2.828425815,1,1
18323,0.958365725,11.58054017,0.024771809,0.041957593,2.828424525,1,1
18324,0.959424,11.56405898,0.025007038,0.042107147,2.828424384,1,1
18325,0.96139607,11.50428321,0.025011422,0.041931365,2.828426385,1,1
18326,0.964006986,11.44637114,0.025375582,0.041903814,2.828427077,1,1
18327,0.963030463,11.51532478,0.025159155,0.041882146,2.828427122,1,1
18328,0.963734062,11.52152888,0.025037948,0.04226726,2.828425874,1,1
18329,0.964718095,11.51610206,0.024970985,0.042144445,2.828423395,1,1
18330,0.966091974,11.46933771,0.025263412,0.041966226,2.828426927,1,1
18331,0.968441401,11.41385625,0.025513432,0.042242514,2.8284268,1,1
18332,0.968800618,11.3969388,0.025321096,0.042681672,2.828425086,1,1
18333,0.968513243,11.44245312,0.025428952,0.042173493,2.828426898,1,1
18334,0.967456385,11.45548746,0.025036376,0.042608602,2.828424076,1,1
18335,0.96716773,11.43436242,0.024886028,0.042460464,2.828425891,1,1
18336,0.967020817,11.38704392,0.024895045,0.042891725,2.828427015,1,1
18337,0.968608623,11.35510318,0.02506154,0.043187128,2.828426608,1,1
18338,0.968021974,11.40552331,0.025188682,0.043135805,2.828425998,1,1
18339,0.968500293,11.42694636,0.025130433,0.043055404,2.828426509,1,1
18340,0.969232666,11.44388219,0.024974567,0.04350315,2.828426025,1,1
18341,0.968443743,11.50980215,0.025175904,0.043292392,2.828426074,1,1
18342,0.967744498,11.51749198,0.024861416,0.043559348,2.828425889,1,1
18343,0.96808313,11.40288885,0.025462657,0.043700472,2.828426543,1,1
18344,0.968193357,11.40932637,0.025807249,0.043674567,2.828426985,1,1
18345,0.968270608,11.42064014,0.025402587,0.043596698,2.828425494,1,1
18346,0.96726517,11.37304795,0.025745644,0.043262505,2.828426696,1,1
18347,0.966605863,11.47352374,0.025632797,0.043623904,2.828425979,1,1
18348,0.966977633,11.47465787,0.025941294,0.043570464,2.828425266,1,1
18349,0.866283468,32.44877815,0.009529444,0.018338626,2.828425449,1,1
18350,0.866665548,32.38805761,0.009374593,0.01881821,2.828426679,1,1
18351,0.864428878,32.45851841,0.009390214,0.019113359,2.828422996,1,1
18352,0.864444641,32.49619715,0.009372074,0.019160891,2.828424599,1,1
18353,0.862451621,32.40112774,0.009458729,0.018612883,2.82842558,1,1
18354,0.832600528,10.00454878,0.015176557,0.049859534,2.828424579,1,1
18355,0.833216523,9.883667905,0.015021938,0.049637504,2.828421242,1,1
18356,0.832970725,9.919964759,0.015076402,0.049450649,2.828424532,1,1
18357,0.835443078,9.876267785,0.015022664,0.049537292,2.828419904,1,1
18358,0.834834166,9.911676634,0.014805169,0.049490898,2.828423949,1,1
18359,0.835612237,9.883757457,0.014708824,0.049417092,2.82842483,1,1
18360,0.835149816,9.889936129,0.014538375,0.049074679,2.828425736,1,1
18361,0.835109741,9.934680248,0.014661111,0.048994762,2.828426774,1,1
18362,0.834680754,9.891484407,0.014439849,0.049012509,2.828426801,1,1
18363,0.835980848,9.853903256,0.014453536,0.04910913,2.828419023,1,1
18364,0.837060249,9.81707987,0.014384819,0.049122898,2.828416427,1,1
18365,0.838303712,9.792867779,0.014690884,0.049116083,2.828421781,1,1
18366,0.83730854,9.774933283,0.014430162,0.049547144,2.828424955,1,1
18367,0.837008232,9.722094979,0.014570942,0.049618112,2.828423182,1,1
18368,0.837681564,9.754303914,0.014682438,0.0497319,2.828426971,1,1
18369,0.83725697,9.685731666,0.015081067,0.050187087,2.828421807,1,1
18370,0.972403009,23.80655426,0.020842778,0.01717204,2.828425544,1,1
18371,0.971407493,23.84932285,0.020771198,0.017209115,2.82842631,1,1
18372,0.971421283,23.9156779,0.020560309,0.017114305,2.828426647,1,1
18373,0.997777911,24.40857549,0.048628768,0.027321271,2.828421149,1,1
18374,0.997166566,24.47327386,0.048142673,0.027072397,2.828421232,1,1
18375,0.997659663,24.48604239,0.048169664,0.0270769,2.828425257,1,1
18376,0.997526524,24.46312514,0.047855705,0.027153721,2.828424411,1,1
18377,0.998874554,24.41600935,0.047765861,0.02702547,2.828423424,1,1
18378,1,24.41701157,0.047388945,0.027204104,2.82842502,1,1
18379,1,24.40892915,0.047430235,0.026785459,2.828421375,1,1
18380,1,24.46172642,0.047354347,0.026926982,2.82842336,1,1
18381,0.998166158,24.50420727,0.047626352,0.026791528,2.828426981,1,1
18382,0.995646887,24.50128877,0.047337373,0.026736868,2.828424915,1,1
18383,0.987954796,14.43861032,0.0292751,0.013814615,2.828425802,1,1
18384,0.989111244,14.43217392,0.029300156,0.013986493,2.828424392,1,1
18385,0.991634529,14.39305897,0.029443629,0.014072261,2.828426856,1,1
18386,0.990777588,14.40055158,0.029528865,0.014165217,2.82842644,1,1
18387,0.99009604,14.331287,0.029459061,0.01353565,2.828424217,1,1
18388,0.989549784,14.31442622,0.029093975,0.013471964,2.828426521,1,1
18389,0.98895091,14.32834473,0.02867366,0.013613846,2.828425858,1,1
18390,0.939173634,8.499801108,0.027827559,0.030210206,2.828424134,1,1
18391,0.940722637,8.468245377,0.027782922,0.030401188,2.828426912,1,1
18392,0.939413172,8.419387963,0.027983652,0.030247602,2.828426679,1,1
18393,0.938680807,8.424089771,0.027913314,0.030339463,2.828422198,1,1
18394,0.939719746,8.514720986,0.027816828,0.030990479,2.828424897,1,1
18395,0.93866447,8.48547295,0.027937345,0.030713118,2.82842471,1,1
18396,0.939314027,8.408685765,0.028026013,0.030859594,2.828425517,1,1
18397,0.939055387,8.341886255,0.02812305,0.030881455,2.828425244,1,1
18398,0.93978733,8.308025817,0.028419863,0.030703913,2.828425963,1,1
18399,0.940382522,8.362643262,0.028516628,0.030714795,2.828426074,1,1
18400,0.940669754,8.365479409,0.028741879,0.030174622,2.828422331,1,1
18401,0.939141521,8.381706941,0.028716586,0.030175245,2.828424988,1,1
18402,0.936476496,8.397875,0.028285699,0.029810669,2.828421882,1,1
18403,0.933650861,8.428362749,0.02794284,0.030094533,2.828426455,1,1
18404,0.992831604,7.442382414,0.001978937,0.026417755,2.828425439,1,1
18405,0.992617596,7.392483294,0.001738091,0.026629567,2.828426866,1,1
18406,0.990387374,7.344053141,0.00185709,0.026482492,2.828426816,1,1
18407,0.988043516,7.236348994,0.002274479,0.026511004,2.82842583,1,1
18408,0.986759881,7.178638997,0.002656087,0.026159349,2.828426367,1,1
18409,0.985314383,7.157546651,0.002727058,0.026214782,2.828426813,1,1
18410,0.958446629,27.1294693,0.045094976,0.023767436,2.82842426,1,1
18411,0.958962695,27.11772034,0.044900814,0.023681088,2.828422944,1,1
18412,0.957386717,27.015218,0.044770326,0.023224165,2.828426566,1,1
18413,0.957390424,27.06608824,0.044360605,0.02301341,2.828424934,1,1
18414,0.954675003,27.09686771,0.044419809,0.023202968,2.828423725,1,1
18415,0.954726504,27.19323384,0.044741568,0.023214328,2.828421837,1,1
18416,0.955359027,27.19293785,0.044680501,0.023887243,2.828425601,1,1
18417,0.956263483,27.18224966,0.044531589,0.023853762,2.828423944,1,1
18418,0.965666947,14.26027256,0.057111393,0.010678036,2.82842143,1,1
18419,0.964878336,14.26834469,0.057168787,0.010535012,2.828425346,1,1
18420,0.964576894,14.27678295,0.057462174,0.010234793,2.828420662,1,1
18421,0.964480267,14.30390137,0.057720581,0.01002842,2.828426958,1,1
18422,0.966741292,14.27132796,0.057380171,0.010239402,2.828425641,1,1
18423,0.967189646,14.2810202,0.057322756,0.009959825,2.828420785,1,1
18424,0.966841603,14.27098956,0.057334815,0.010236609,2.828425808,1,1
18425,0.967300114,14.30731815,0.057173127,0.010327309,2.82842036,1,1
18426,0.967659857,14.17034319,0.056802166,0.010328927,2.828425505,1,1
18427,0.966599873,14.17060028,0.056632067,0.010005551,2.828423514,1,1
18428,0.964319624,14.15852662,0.05640418,0.010099278,2.828426951,1,1
18429,0.963132387,14.06028701,0.056487826,0.010144884,2.82842387,1,1
18430,0.964198822,14.05894351,0.056564465,0.010288561,2.828423826,1,1
18431,0.99723806,19.29791304,0.024236505,0.046022369,2.828422268,1,1
18432,0.998463114,19.2471058,0.024422369,0.046541712,2.828426725,1,1
18433,0.99788587,19.23527203,0.024456449,0.046516432,2.828426094,1,1
18434,0.998312483,19.2307257,0.024489802,0.046875922,2.828425944,1,1
18435,0.998977328,19.28437781,0.02421517,0.046623484,2.828425264,1,1
18436,0.999525197,19.34985882,0.024505644,0.046464722,2.828425337,1,1
18437,0.998251409,19.39361843,0.024899885,0.046697757,2.82842667,1,1
18438,1,19.31136198,0.024697711,0.046504624,2.828425749,1,1
18439,0.999251872,19.32664845,0.024829692,0.046080888,2.82842574,1,1
18440,1,19.35367756,0.024781415,0.04629828,2.828425929,1,1
18441,0.999782927,19.35156977,0.024715732,0.046366376,2.828425944,1,1
18442,0.998944567,19.34338581,0.024588961,0.046059594,2.828426247,1,1
18443,0.952516449,17.30181054,0.015984641,0.042701616,2.828424833,1,1
18444,0.953820295,17.25435441,0.015951899,0.04333197,2.828425136,1,1
18445,0.95326723,17.17148656,0.015995175,0.043537054,2.828425185,1,1
18446,0.954448775,17.25967694,0.016119547,0.043543324,2.828424177,1,1
18447,0.953914865,17.29259886,0.016052031,0.043362896,2.828427077,1,1
18448,0.95504557,17.29751806,0.015688389,0.043387089,2.828419818,1,1
18449,0.954166362,17.29753149,0.015460541,0.043435619,2.828425828,1,1
18450,0.953328632,17.28999018,0.015034282,0.043143996,2.828426834,1,1
18451,0.952521791,17.26754718,0.015500604,0.043369211,2.828426948,1,1
18452,0.951987266,17.15683581,0.015752918,0.043487586,2.828426933,1,1
18453,0.9528411,17.27603624,0.015890288,0.043331262,2.828426649,1,1
18454,0.95283218,17.27038534,0.015923526,0.043689726,2.828424944,1,1
18455,0.954485375,17.30475226,0.015834863,0.043374924,2.828422972,1,1
18456,0.954080491,17.29160528,0.015981792,0.043358498,2.828424151,1,1
18457,0.952236251,17.15425288,0.016196904,0.04357109,2.828422768,1,1
18458,0.954396301,17.13884058,0.016226799,0.043730449,2.828426143,1,1
18459,0.956454237,17.17048652,0.015792675,0.043657005,2.828427067,1,1
18460,0.957925051,17.10181125,0.0156325,0.043661547,2.828426319,1,1
18461,0.959091063,17.08688012,0.01557334,0.043591523,2.828424424,1,1
18462,0.958393874,17.04656067,0.015214438,0.043710753,2.828424634,1,1
18463,0.95842662,17.05871647,0.015334178,0.043528104,2.828425441,1,1
18464,0.959178722,17.07373587,0.015378203,0.0434402,2.828426694,1,1
18465,0.958421831,17.06424595,0.015144048,0.043565985,2.828426492,1,1
18466,0.961269777,16.99235989,0.015171072,0.043342016,2.828425303,1,1
18467,0.962297356,17.0396632,0.015319597,0.043706116,2.828426404,1,1
18468,0.96113169,17.05595238,0.014930417,0.04395611,2.828423035,1,1
18469,0.959623604,17.03909304,0.014931377,0.043925355,2.82842235,1,1
18470,0.959459628,17.05454648,0.014544474,0.044096024,2.828425923,1,1
18471,0.945624544,17.45572808,0.040242079,0.022987255,2.828426948,1,1
18472,0.94428084,17.4837838,0.04059486,0.022947972,2.82842709,1,1
18473,0.944315974,10.47141753,0.010650281,0.032435129,2.828426847,1,1
18474,0.943525255,10.47119909,0.01063887,0.032904067,2.828425377,1,1
18475,0.94307915,10.4928268,0.010886982,0.033008368,2.828427047,1,1
18476,0.942437549,10.40026799,0.010840831,0.033183103,2.828426633,1,1
18477,0.94293472,10.48444329,0.010700579,0.032733284,2.828426601,1,1
18478,0.941758189,10.37957873,0.011099138,0.032811523,2.828426227,1,1
18479,0.93992076,10.41711083,0.011198299,0.032740539,2.828426883,1,1
18480,0.849993287,10.04233318,0.017391982,0.039818538,2.828424735,1,1
18481,0.850945753,10.01195255,0.017224826,0.040458523,2.828426499,1,1
18482,0.851559431,10.06876147,0.017007735,0.040412621,2.828423532,1,1
18483,0.84953584,10.11372192,0.016988746,0.040068695,2.828426591,1,1
18484,0.848505961,10.14535168,0.017234235,0.03991923,2.828422733,1,1
18485,0.848356664,10.09144107,0.017301045,0.03970535,2.82842445,1,1
18486,0.849837555,10.07510232,0.017291253,0.039907082,2.828422552,1,1
18487,0.849122641,10.09790448,0.017239279,0.040114979,2.8284206,1,1
18488,0.97541523,1.504889656,0.001630139,0.010575934,2.828409645,1,1
18489,0.975478786,1.553587858,0.001963419,0.01032218,2.828427089,1,1
18490,0.976326177,1.579303068,0.002320243,0.010205618,2.828427114,1,1
18491,0.976918068,1.555762781,0.002487665,0.010489668,2.828427012,1,1
18492,0.975648378,1.60705495,0.002816405,0.010816462,2.828426914,1,1
18493,0.974764994,1.577324811,0.00304646,0.010841037,2.828425555,1,1
18494,0.975624464,1.606216368,0.002323232,0.011070547,2.828427052,1,1
18495,0.976557498,1.565411863,0.00269243,0.010845809,2.828426445,1,1
18496,0.976862407,1.594724145,0.002954432,0.010984755,2.828427035,1,1
18497,0.976613065,1.543815283,0.003002048,0.010985072,2.828427001,1,1
18498,0.976160148,1.544541124,0.002906598,0.011082712,2.828427081,1,1
18499,0.975837215,1.523457902,0.002709952,0.010757792,2.828425923,1,1
18500,0.974584606,1.580129594,0.00250294,0.010901192,2.82842684,1,1
18501,0.974096372,1.623011942,0.002613955,0.01096042,2.828426766,1,1
18502,0.973311334,1.631990738,0.003058272,0.011012527,2.828427097,1,1
18503,0.974539494,1.575072559,0.002908336,0.010834179,2.828427072,1,1
18504,0.974043657,1.577758955,0.002511911,0.01057465,2.828426822,1,1
18505,0.972753083,1.49021491,0.002552952,0.010840961,2.828426805,1,1
18506,0.973625927,1.548149485,0.002956419,0.011140286,2.828426266,1,1
18507,0.973303186,1.537934519,0.003118293,0.01116606,2.828426899,1,1
18508,0.97451912,1.573491758,0.003153457,0.010941273,2.82842616,1,1
18509,0.973676962,1.613248619,0.002831095,0.010913914,2.82842671,1,1
18510,0.97295586,1.593671654,0.002656467,0.010651999,2.828426982,1,1
18511,0.972257785,1.636844586,0.002710231,0.011091536,2.828427068,1,1
18512,0.970465472,1.634260871,0.002828107,0.010805419,2.828426679,1,1
18513,0.971305743,1.65640076,0.0027788,0.010770039,2.828427015,1,1
18514,0.971737258,1.588054614,0.002770429,0.01083234,2.828426834,1,1
18515,0.970786825,1.544633476,0.003000803,0.011107933,2.82842696,1,1
18516,0.970889445,1.557363525,0.003307103,0.010950353,2.828426121,1,1
18517,0.969473597,1.541100167,0.003170442,0.010958317,2.828426926,1,1
18518,0.969670399,1.468581805,0.003136862,0.010826148,2.828424943,1,1
18519,0.967939336,1.421295711,0.002887888,0.01102612,2.828427057,1,1
18520,0.966974836,1.422755443,0.00338294,0.010668469,2.828426658,1,1
18521,0.966807918,1.438944924,0.003356388,0.010597481,2.828426493,1,1
18522,0.966743152,1.336015122,0.003225705,0.010698985,2.828427124,1,1
18523,0.964253661,1.250127449,0.003289551,0.010774286,2.828426408,1,1
18524,0.965189407,1.24014868,0.003037428,0.010951612,2.828426443,1,1
18525,0.963382212,1.257625606,0.00294312,0.010943063,2.82842637,1,1
18526,0.96178651,1.245713984,0.002564195,0.011173787,2.828426873,1,1
18527,0.962517157,1.299876982,0.00231803,0.010746143,2.828426367,1,1
18528,0.965239365,1.226332268,0.002971432,0.011085781,2.82842693,1,1
18529,0.966036241,1.231619095,0.003115238,0.011218284,2.828426384,1,1
18530,0.967235758,1.226196045,0.003294769,0.010864223,2.828426844,1,1
18531,0.965592875,1.221201344,0.003013758,0.011310789,2.82842655,1,1
18532,0.919894621,20.97168036,0.003151035,0.040348681,2.828426388,1,1
18533,0.921490624,20.94681023,0.002847094,0.040307897,2.828425319,1,1
